,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
48,wi,smoothed_cli,2020-09-21,2020-11-19,59,0.6088149,0.0870303,6287.9918,state,fb-survey
49,wv,smoothed_cli,2020-09-21,2020-11-19,59,0.7920306,0.1550018,2409.1054,state,fb-survey
50,wy,smoothed_cli,2020-09-21,2020-11-19,59,0.8294283,0.2860938,752.8772,state,fb-survey
0,ak,smoothed_cli,2020-09-22,2020-11-19,58,1.0224721,0.321179,813.0,state,fb-survey
1,al,smoothed_cli,2020-09-22,2020-11-19,58,0.8265824,0.1321271,3729.1337,state,fb-survey
2,ar,smoothed_cli,2020-09-22,2020-11-19,58,1.0160345,0.158053,2892.3447,state,fb-survey
3,az,smoothed_cli,2020-09-22,2020-11-19,58,0.4668677,0.0803873,5901.5883,state,fb-survey
4,ca,smoothed_cli,2020-09-22,2020-11-19,58,0.4238047,0.0372805,23493.4533,state,fb-survey
5,co,smoothed_cli,2020-09-22,2020-11-19,58,0.4505934,0.0832243,5256.8154,state,fb-survey
6,ct,smoothed_cli,2020-09-22,2020-11-19,58,0.3214769,0.0737614,4189.0,state,fb-survey
7,dc,smoothed_cli,2020-09-22,2020-11-19,58,0.0,0.0956023,522.0,state,fb-survey
8,de,smoothed_cli,2020-09-22,2020-11-19,58,0.3900368,0.1607474,1131.0073,state,fb-survey
9,fl,smoothed_cli,2020-09-22,2020-11-19,58,0.5114723,0.0478377,17670.9975,state,fb-survey
10,ga,smoothed_cli,2020-09-22,2020-11-19,58,0.7183965,0.0877403,6888.9034,state,fb-survey
11,hi,smoothed_cli,2020-09-22,2020-11-19,58,0.721897,0.2169245,1220.0,state,fb-survey
12,ia,smoothed_cli,2020-09-22,2020-11-19,58,0.99477,0.1426846,3931.1566,state,fb-survey
13,id,smoothed_cli,2020-09-22,2020-11-19,58,0.6854977,0.158698,2001.4199,state,fb-survey
14,il,smoothed_cli,2020-09-22,2020-11-19,58,0.6678258,0.0693259,10916.0017,state,fb-survey
15,in,smoothed_cli,2020-09-22,2020-11-19,58,0.7390175,0.0994986,6122.004,state,fb-survey
16,ks,smoothed_cli,2020-09-22,2020-11-19,58,0.653055,0.120711,3130.2026,state,fb-survey
17,ky,smoothed_cli,2020-09-22,2020-11-19,58,0.6366438,0.1111349,4158.4381,state,fb-survey
18,la,smoothed_cli,2020-09-22,2020-11-19,58,0.8655113,0.1282869,3996.554,state,fb-survey
19,ma,smoothed_cli,2020-09-22,2020-11-19,58,0.3484604,0.071483,5355.0155,state,fb-survey
20,md,smoothed_cli,2020-09-22,2020-11-19,58,0.2965681,0.0659047,4335.9896,state,fb-survey
21,me,smoothed_cli,2020-09-22,2020-11-19,58,0.4038398,0.1163324,2014.0,state,fb-survey
22,mi,smoothed_cli,2020-09-22,2020-11-19,58,0.46106,0.0579318,10460.0077,state,fb-survey
23,mn,smoothed_cli,2020-09-22,2020-11-19,58,0.6670014,0.1049436,4949.1501,state,fb-survey
24,mo,smoothed_cli,2020-09-22,2020-11-19,58,0.9783793,0.1165378,5441.4081,state,fb-survey
25,ms,smoothed_cli,2020-09-22,2020-11-19,58,0.842176,0.1645989,2504.7271,state,fb-survey
26,mt,smoothed_cli,2020-09-22,2020-11-19,58,0.8431847,0.2059416,1499.0188,state,fb-survey
27,nc,smoothed_cli,2020-09-22,2020-11-19,58,0.6462718,0.0750458,9175.0097,state,fb-survey
28,nd,smoothed_cli,2020-09-22,2020-11-19,58,0.8329934,0.2898381,839.7381,state,fb-survey
29,ne,smoothed_cli,2020-09-22,2020-11-19,58,0.926083,0.1891672,2018.2775,state,fb-survey
30,nh,smoothed_cli,2020-09-22,2020-11-19,58,0.4064588,0.1444851,1796.0,state,fb-survey
31,nj,smoothed_cli,2020-09-22,2020-11-19,58,0.2724534,0.05501,6319.9977,state,fb-survey
32,nm,smoothed_cli,2020-09-22,2020-11-19,58,0.5933154,0.1598236,1954.4333,state,fb-survey
33,nv,smoothed_cli,2020-09-22,2020-11-19,58,0.7360784,0.1711339,2094.274,state,fb-survey
34,ny,smoothed_cli,2020-09-22,2020-11-19,58,0.3704742,0.0468691,13368.0007,state,fb-survey
35,oh,smoothed_cli,2020-09-22,2020-11-19,58,0.4644019,0.0557437,10799.0033,state,fb-survey
36,ok,smoothed_cli,2020-09-22,2020-11-19,58,0.9261921,0.1337386,4036.7541,state,fb-survey
37,or,smoothed_cli,2020-09-22,2020-11-19,58,0.4503833,0.0924653,4337.038,state,fb-survey
38,pa,smoothed_cli,2020-09-22,2020-11-19,58,0.4046955,0.0494455,12884.0078,state,fb-survey
39,ri,smoothed_cli,2020-09-22,2020-11-19,58,0.1520592,0.0933634,1117.9845,state,fb-survey
40,sc,smoothed_cli,2020-09-22,2020-11-19,58,0.753258,0.1006904,5543.0047,state,fb-survey
41,sd,smoothed_cli,2020-09-22,2020-11-19,58,0.9538293,0.27157,1015.0722,state,fb-survey
42,tn,smoothed_cli,2020-09-22,2020-11-19,58,0.8319587,0.1065499,5838.5556,state,fb-survey
43,tx,smoothed_cli,2020-09-22,2020-11-19,58,0.6298922,0.0511031,19009.2166,state,fb-survey
44,ut,smoothed_cli,2020-09-22,2020-11-19,58,0.6232639,0.1146318,3124.2618,state,fb-survey
45,va,smoothed_cli,2020-09-22,2020-11-19,58,0.3433718,0.0569354,7826.632,state,fb-survey
46,vt,smoothed_cli,2020-09-22,2020-11-19,58,0.6967769,0.2496544,897.0009,state,fb-survey
47,wa,smoothed_cli,2020-09-22,2020-11-19,58,0.3822956,0.0634985,7105.9578,state,fb-survey
48,wi,smoothed_cli,2020-09-22,2020-11-19,58,0.6030815,0.0869627,6239.9918,state,fb-survey
49,wv,smoothed_cli,2020-09-22,2020-11-19,58,0.934507,0.1728299,2343.1542,state,fb-survey
50,wy,smoothed_cli,2020-09-22,2020-11-19,58,0.7177172,0.2617064,730.8562,state,fb-survey
0,ak,smoothed_cli,2020-09-23,2020-11-19,57,1.1482982,0.344209,811.0,state,fb-survey
1,al,smoothed_cli,2020-09-23,2020-11-19,57,0.8426527,0.1317133,3753.13,state,fb-survey
2,ar,smoothed_cli,2020-09-23,2020-11-19,57,0.9515383,0.1549275,2861.5453,state,fb-survey
3,az,smoothed_cli,2020-09-23,2020-11-19,57,0.4972385,0.0828032,5867.7423,state,fb-survey
4,ca,smoothed_cli,2020-09-23,2020-11-19,57,0.4198966,0.0372315,23313.4561,state,fb-survey
5,co,smoothed_cli,2020-09-23,2020-11-19,57,0.4752757,0.0833143,5241.81,state,fb-survey
6,ct,smoothed_cli,2020-09-23,2020-11-19,57,0.2981813,0.0699523,4129.0,state,fb-survey
7,dc,smoothed_cli,2020-09-23,2020-11-19,57,0.0,0.0965251,517.0,state,fb-survey
8,de,smoothed_cli,2020-09-23,2020-11-19,57,0.3695673,0.1599795,1126.0073,state,fb-survey
9,fl,smoothed_cli,2020-09-23,2020-11-19,57,0.5280443,0.0486576,17487.9968,state,fb-survey
10,ga,smoothed_cli,2020-09-23,2020-11-19,57,0.6904375,0.0881979,6729.9122,state,fb-survey
11,hi,smoothed_cli,2020-09-23,2020-11-19,57,0.5561724,0.200443,1158.0,state,fb-survey
12,ia,smoothed_cli,2020-09-23,2020-11-19,57,0.8978998,0.1345687,3826.2797,state,fb-survey
13,id,smoothed_cli,2020-09-23,2020-11-19,57,0.7287815,0.1651844,1985.4637,state,fb-survey
14,il,smoothed_cli,2020-09-23,2020-11-19,57,0.6747632,0.069328,10786.0019,state,fb-survey
15,in,smoothed_cli,2020-09-23,2020-11-19,57,0.6899708,0.0949248,6002.001,state,fb-survey
16,ks,smoothed_cli,2020-09-23,2020-11-19,57,0.6694021,0.1270638,3086.1741,state,fb-survey
17,ky,smoothed_cli,2020-09-23,2020-11-19,57,0.6668223,0.1131572,4023.4422,state,fb-survey
18,la,smoothed_cli,2020-09-23,2020-11-19,57,0.8680575,0.1279597,3928.3686,state,fb-survey
19,ma,smoothed_cli,2020-09-23,2020-11-19,57,0.4001672,0.0770504,5359.0155,state,fb-survey
20,md,smoothed_cli,2020-09-23,2020-11-19,57,0.2756504,0.0653129,4232.9894,state,fb-survey
21,me,smoothed_cli,2020-09-23,2020-11-19,57,0.4389087,0.1274886,1967.0,state,fb-survey
22,mi,smoothed_cli,2020-09-23,2020-11-19,57,0.4575004,0.0582828,10284.0073,state,fb-survey
23,mn,smoothed_cli,2020-09-23,2020-11-19,57,0.6847623,0.105824,4888.1713,state,fb-survey
24,mo,smoothed_cli,2020-09-23,2020-11-19,57,1.0059768,0.1192213,5348.4152,state,fb-survey
25,ms,smoothed_cli,2020-09-23,2020-11-19,57,0.8882663,0.1719723,2434.768,state,fb-survey
26,mt,smoothed_cli,2020-09-23,2020-11-19,57,0.7419284,0.193911,1456.9912,state,fb-survey
27,nc,smoothed_cli,2020-09-23,2020-11-19,57,0.6590305,0.075564,9050.0098,state,fb-survey
28,nd,smoothed_cli,2020-09-23,2020-11-19,57,0.7449619,0.2697011,860.6345,state,fb-survey
29,ne,smoothed_cli,2020-09-23,2020-11-19,57,0.8005683,0.1753845,2014.493,state,fb-survey
30,nh,smoothed_cli,2020-09-23,2020-11-19,57,0.4446978,0.1516102,1754.0,state,fb-survey
31,nj,smoothed_cli,2020-09-23,2020-11-19,57,0.2772476,0.057571,6360.9976,state,fb-survey
32,nm,smoothed_cli,2020-09-23,2020-11-19,57,0.5495415,0.1535837,1928.3418,state,fb-survey
33,nv,smoothed_cli,2020-09-23,2020-11-19,57,0.7241172,0.1761695,2052.2711,state,fb-survey
34,ny,smoothed_cli,2020-09-23,2020-11-19,57,0.3397598,0.0452491,13245.0007,state,fb-survey
35,oh,smoothed_cli,2020-09-23,2020-11-19,57,0.498201,0.0592302,10626.0054,state,fb-survey
36,ok,smoothed_cli,2020-09-23,2020-11-19,57,0.9051142,0.1304542,3998.7549,state,fb-survey
37,or,smoothed_cli,2020-09-23,2020-11-19,57,0.4287179,0.0898153,4275.0447,state,fb-survey
38,pa,smoothed_cli,2020-09-23,2020-11-19,57,0.3950497,0.0489657,12671.0076,state,fb-survey
39,ri,smoothed_cli,2020-09-23,2020-11-19,57,0.0499383,0.0591891,1067.9845,state,fb-survey
40,sc,smoothed_cli,2020-09-23,2020-11-19,57,0.7729335,0.1050942,5417.0043,state,fb-survey
41,sd,smoothed_cli,2020-09-23,2020-11-19,57,1.1570707,0.291083,1033.8201,state,fb-survey
42,tn,smoothed_cli,2020-09-23,2020-11-19,57,0.8083005,0.1068192,5720.5402,state,fb-survey
43,tx,smoothed_cli,2020-09-23,2020-11-19,57,0.5955999,0.0497793,18963.1938,state,fb-survey
44,ut,smoothed_cli,2020-09-23,2020-11-19,57,0.6662628,0.1233218,3057.1526,state,fb-survey
45,va,smoothed_cli,2020-09-23,2020-11-19,57,0.4046915,0.0626458,7778.926,state,fb-survey
46,vt,smoothed_cli,2020-09-23,2020-11-19,57,0.7070236,0.2533029,884.001,state,fb-survey
47,wa,smoothed_cli,2020-09-23,2020-11-19,57,0.4000139,0.0665649,7065.9511,state,fb-survey
48,wi,smoothed_cli,2020-09-23,2020-11-19,57,0.6050691,0.0865906,6172.9911,state,fb-survey
49,wv,smoothed_cli,2020-09-23,2020-11-19,57,0.9178937,0.1721256,2349.2041,state,fb-survey
50,wy,smoothed_cli,2020-09-23,2020-11-19,57,0.8339151,0.3042977,700.9166,state,fb-survey
0,ak,smoothed_cli,2020-09-24,2020-11-19,56,0.8604999,0.3081534,818.0,state,fb-survey
1,al,smoothed_cli,2020-09-24,2020-11-19,56,0.8889316,0.1378976,3728.1161,state,fb-survey
2,ar,smoothed_cli,2020-09-24,2020-11-19,56,0.890538,0.1514106,2820.5453,state,fb-survey
3,az,smoothed_cli,2020-09-24,2020-11-19,56,0.476403,0.0780715,5741.0855,state,fb-survey
4,ca,smoothed_cli,2020-09-24,2020-11-19,56,0.380921,0.035791,22928.4186,state,fb-survey
5,co,smoothed_cli,2020-09-24,2020-11-19,56,0.5077682,0.0860128,5156.7761,state,fb-survey
6,ct,smoothed_cli,2020-09-24,2020-11-19,56,0.2957143,0.0715623,4000.0,state,fb-survey
7,dc,smoothed_cli,2020-09-24,2020-11-19,56,0.0,0.0963391,518.0,state,fb-survey
8,de,smoothed_cli,2020-09-24,2020-11-19,56,0.4443836,0.1687626,1124.0,state,fb-survey
9,fl,smoothed_cli,2020-09-24,2020-11-19,56,0.4811198,0.0457364,17379.9974,state,fb-survey
10,ga,smoothed_cli,2020-09-24,2020-11-19,56,0.7402162,0.0895308,6661.9142,state,fb-survey
11,hi,smoothed_cli,2020-09-24,2020-11-19,56,0.4818845,0.1857837,1129.0,state,fb-survey
12,ia,smoothed_cli,2020-09-24,2020-11-19,56,1.0020186,0.1435952,3783.3993,state,fb-survey
13,id,smoothed_cli,2020-09-24,2020-11-19,56,0.7063969,0.1544292,1989.378,state,fb-survey
14,il,smoothed_cli,2020-09-24,2020-11-19,56,0.6406298,0.0676505,10617.0015,state,fb-survey
15,in,smoothed_cli,2020-09-24,2020-11-19,56,0.7089718,0.0955253,5934.0009,state,fb-survey
16,ks,smoothed_cli,2020-09-24,2020-11-19,56,0.6630001,0.1306223,3041.9713,state,fb-survey
17,ky,smoothed_cli,2020-09-24,2020-11-19,56,0.6288524,0.1115221,3924.4417,state,fb-survey
18,la,smoothed_cli,2020-09-24,2020-11-19,56,0.7931655,0.124444,3857.3685,state,fb-survey
19,ma,smoothed_cli,2020-09-24,2020-11-19,56,0.4224088,0.0810647,5301.0135,state,fb-survey
20,md,smoothed_cli,2020-09-24,2020-11-19,56,0.2933146,0.0661423,4175.9968,state,fb-survey
21,me,smoothed_cli,2020-09-24,2020-11-19,56,0.3499911,0.1213588,1881.0,state,fb-survey
22,mi,smoothed_cli,2020-09-24,2020-11-19,56,0.5249013,0.062558,10251.0086,state,fb-survey
23,mn,smoothed_cli,2020-09-24,2020-11-19,56,0.6610333,0.1048335,4829.1946,state,fb-survey
24,mo,smoothed_cli,2020-09-24,2020-11-19,56,0.9686104,0.1149205,5324.3405,state,fb-survey
25,ms,smoothed_cli,2020-09-24,2020-11-19,56,0.8322768,0.1628092,2440.5008,state,fb-survey
26,mt,smoothed_cli,2020-09-24,2020-11-19,56,0.9187441,0.2147632,1485.9354,state,fb-survey
27,nc,smoothed_cli,2020-09-24,2020-11-19,56,0.6557067,0.0765721,8951.0095,state,fb-survey
28,nd,smoothed_cli,2020-09-24,2020-11-19,56,0.9929396,0.3009167,883.7311,state,fb-survey
29,ne,smoothed_cli,2020-09-24,2020-11-19,56,0.896326,0.1849501,2031.6364,state,fb-survey
30,nh,smoothed_cli,2020-09-24,2020-11-19,56,0.6271283,0.1780705,1762.0,state,fb-survey
31,nj,smoothed_cli,2020-09-24,2020-11-19,56,0.2593253,0.0547665,6257.9978,state,fb-survey
32,nm,smoothed_cli,2020-09-24,2020-11-19,56,0.5396348,0.1549241,1902.9964,state,fb-survey
33,nv,smoothed_cli,2020-09-24,2020-11-19,56,0.6068917,0.1604086,1998.3086,state,fb-survey
34,ny,smoothed_cli,2020-09-24,2020-11-19,56,0.3272509,0.0450893,13043.0007,state,fb-survey
35,oh,smoothed_cli,2020-09-24,2020-11-19,56,0.5638622,0.0635883,10543.0066,state,fb-survey
36,ok,smoothed_cli,2020-09-24,2020-11-19,56,0.9966174,0.1370842,4002.8118,state,fb-survey
37,or,smoothed_cli,2020-09-24,2020-11-19,56,0.415743,0.0875372,4234.047,state,fb-survey
38,pa,smoothed_cli,2020-09-24,2020-11-19,56,0.3959112,0.0489555,12447.008,state,fb-survey
39,ri,smoothed_cli,2020-09-24,2020-11-19,56,0.1438416,0.1107927,1065.9865,state,fb-survey
40,sc,smoothed_cli,2020-09-24,2020-11-19,56,0.6931871,0.0985421,5277.004,state,fb-survey
41,sd,smoothed_cli,2020-09-24,2020-11-19,56,1.2865337,0.3133878,1058.6716,state,fb-survey
42,tn,smoothed_cli,2020-09-24,2020-11-19,56,0.8442863,0.1092608,5665.5423,state,fb-survey
43,tx,smoothed_cli,2020-09-24,2020-11-19,56,0.5721555,0.0489269,18753.1967,state,fb-survey
44,ut,smoothed_cli,2020-09-24,2020-11-19,56,0.7001467,0.1256973,3055.1841,state,fb-survey
45,va,smoothed_cli,2020-09-24,2020-11-19,56,0.4279787,0.0654762,7660.586,state,fb-survey
46,vt,smoothed_cli,2020-09-24,2020-11-19,56,0.5485092,0.2171664,866.0011,state,fb-survey
47,wa,smoothed_cli,2020-09-24,2020-11-19,56,0.3715586,0.0650296,7048.9489,state,fb-survey
48,wi,smoothed_cli,2020-09-24,2020-11-19,56,0.6576567,0.0893869,6138.9905,state,fb-survey
49,wv,smoothed_cli,2020-09-24,2020-11-19,56,0.9294058,0.1791849,2275.2044,state,fb-survey
50,wy,smoothed_cli,2020-09-24,2020-11-19,56,0.6842576,0.2724609,688.0475,state,fb-survey
0,ak,smoothed_cli,2020-09-25,2020-11-19,55,0.8165915,0.3062946,813.0,state,fb-survey
1,al,smoothed_cli,2020-09-25,2020-11-19,55,0.8410328,0.1346656,3733.1058,state,fb-survey
2,ar,smoothed_cli,2020-09-25,2020-11-19,55,0.8473877,0.1462835,2743.9795,state,fb-survey
3,az,smoothed_cli,2020-09-25,2020-11-19,55,0.4808433,0.07941,5714.325,state,fb-survey
4,ca,smoothed_cli,2020-09-25,2020-11-19,55,0.381117,0.0357024,22429.3862,state,fb-survey
5,co,smoothed_cli,2020-09-25,2020-11-19,55,0.5456134,0.0900943,5132.0075,state,fb-survey
6,ct,smoothed_cli,2020-09-25,2020-11-19,55,0.3056112,0.0746314,3925.0,state,fb-survey
7,dc,smoothed_cli,2020-09-25,2020-11-19,55,0.0,0.0967118,516.0,state,fb-survey
8,de,smoothed_cli,2020-09-25,2020-11-19,55,0.228434,0.1084305,1109.0,state,fb-survey
9,fl,smoothed_cli,2020-09-25,2020-11-19,55,0.4704972,0.0449179,17301.9978,state,fb-survey
10,ga,smoothed_cli,2020-09-25,2020-11-19,55,0.6661966,0.083208,6646.9238,state,fb-survey
11,hi,smoothed_cli,2020-09-25,2020-11-19,55,0.5229292,0.1947278,1136.0,state,fb-survey
12,ia,smoothed_cli,2020-09-25,2020-11-19,55,0.8453261,0.1315126,3741.406,state,fb-survey
13,id,smoothed_cli,2020-09-25,2020-11-19,55,0.9390074,0.1830605,1993.652,state,fb-survey
14,il,smoothed_cli,2020-09-25,2020-11-19,55,0.6189243,0.0671867,10542.0013,state,fb-survey
15,in,smoothed_cli,2020-09-25,2020-11-19,55,0.7039886,0.0942577,5918.0018,state,fb-survey
16,ks,smoothed_cli,2020-09-25,2020-11-19,55,0.6536222,0.134182,2975.9716,state,fb-survey
17,ky,smoothed_cli,2020-09-25,2020-11-19,55,0.6484809,0.1163854,3853.7478,state,fb-survey
18,la,smoothed_cli,2020-09-25,2020-11-19,55,0.7967598,0.1258513,3831.5531,state,fb-survey
19,ma,smoothed_cli,2020-09-25,2020-11-19,55,0.4171424,0.0820455,5249.01,state,fb-survey
20,md,smoothed_cli,2020-09-25,2020-11-19,55,0.2592214,0.062527,4107.9972,state,fb-survey
21,me,smoothed_cli,2020-09-25,2020-11-19,55,0.5001786,0.145633,1866.0,state,fb-survey
22,mi,smoothed_cli,2020-09-25,2020-11-19,55,0.5326805,0.0634707,10167.0083,state,fb-survey
23,mn,smoothed_cli,2020-09-25,2020-11-19,55,0.7354121,0.1114375,4772.2521,state,fb-survey
24,mo,smoothed_cli,2020-09-25,2020-11-19,55,0.976756,0.1140279,5334.7373,state,fb-survey
25,ms,smoothed_cli,2020-09-25,2020-11-19,55,0.8470224,0.1659524,2393.8495,state,fb-survey
26,mt,smoothed_cli,2020-09-25,2020-11-19,55,0.934487,0.2156795,1469.9342,state,fb-survey
27,nc,smoothed_cli,2020-09-25,2020-11-19,55,0.5724534,0.0701799,8822.0091,state,fb-survey
28,nd,smoothed_cli,2020-09-25,2020-11-19,55,1.191758,0.3281588,878.809,state,fb-survey
29,ne,smoothed_cli,2020-09-25,2020-11-19,55,1.0354706,0.2035143,1967.7706,state,fb-survey
30,nh,smoothed_cli,2020-09-25,2020-11-19,55,0.6340524,0.1757982,1770.0,state,fb-survey
31,nj,smoothed_cli,2020-09-25,2020-11-19,55,0.2946861,0.0600899,6209.9979,state,fb-survey
32,nm,smoothed_cli,2020-09-25,2020-11-19,55,0.5101524,0.1505088,1865.8763,state,fb-survey
33,nv,smoothed_cli,2020-09-25,2020-11-19,55,0.5185998,0.144491,2001.0682,state,fb-survey
34,ny,smoothed_cli,2020-09-25,2020-11-19,55,0.3455462,0.0467173,12970.0002,state,fb-survey
35,oh,smoothed_cli,2020-09-25,2020-11-19,55,0.5606156,0.063077,10437.0069,state,fb-survey
36,ok,smoothed_cli,2020-09-25,2020-11-19,55,0.9899838,0.1393119,3980.8118,state,fb-survey
37,or,smoothed_cli,2020-09-25,2020-11-19,55,0.4175908,0.0879715,4253.0496,state,fb-survey
38,pa,smoothed_cli,2020-09-25,2020-11-19,55,0.4687705,0.0540687,12287.0074,state,fb-survey
39,ri,smoothed_cli,2020-09-25,2020-11-19,55,0.2154528,0.1415374,1082.99,state,fb-survey
40,sc,smoothed_cli,2020-09-25,2020-11-19,55,0.6946761,0.1014581,5192.0033,state,fb-survey
41,sd,smoothed_cli,2020-09-25,2020-11-19,55,1.2604335,0.3110109,1030.4093,state,fb-survey
42,tn,smoothed_cli,2020-09-25,2020-11-19,55,0.765768,0.1025004,5565.2379,state,fb-survey
43,tx,smoothed_cli,2020-09-25,2020-11-19,55,0.5852131,0.0496631,18439.1362,state,fb-survey
44,ut,smoothed_cli,2020-09-25,2020-11-19,55,0.747036,0.130403,3071.1841,state,fb-survey
45,va,smoothed_cli,2020-09-25,2020-11-19,55,0.4508349,0.0662893,7703.3089,state,fb-survey
46,vt,smoothed_cli,2020-09-25,2020-11-19,55,0.5854906,0.2333025,854.0009,state,fb-survey
47,wa,smoothed_cli,2020-09-25,2020-11-19,55,0.3677192,0.0655035,7031.9459,state,fb-survey
48,wi,smoothed_cli,2020-09-25,2020-11-19,55,0.6334106,0.0874597,6141.9908,state,fb-survey
49,wv,smoothed_cli,2020-09-25,2020-11-19,55,0.971206,0.1843206,2261.254,state,fb-survey
50,wy,smoothed_cli,2020-09-25,2020-11-19,55,0.7952486,0.2969169,668.7274,state,fb-survey
0,ak,smoothed_cli,2020-09-26,2020-11-19,54,0.65625,0.2866393,800.0,state,fb-survey
1,al,smoothed_cli,2020-09-26,2020-11-19,54,0.7811583,0.1264565,3693.1054,state,fb-survey
2,ar,smoothed_cli,2020-09-26,2020-11-19,54,0.7236844,0.1332315,2733.1817,state,fb-survey
3,az,smoothed_cli,2020-09-26,2020-11-19,54,0.4758228,0.0769274,5757.0404,state,fb-survey
4,ca,smoothed_cli,2020-09-26,2020-11-19,54,0.3961899,0.0368905,22252.3413,state,fb-survey
5,co,smoothed_cli,2020-09-26,2020-11-19,54,0.5843355,0.0938511,5157.0087,state,fb-survey
6,ct,smoothed_cli,2020-09-26,2020-11-19,54,0.3278519,0.0770879,3918.0,state,fb-survey
7,dc,smoothed_cli,2020-09-26,2020-11-19,54,0.0,0.0943396,529.0,state,fb-survey
8,de,smoothed_cli,2020-09-26,2020-11-19,54,0.1659175,0.0891354,1125.0073,state,fb-survey
9,fl,smoothed_cli,2020-09-26,2020-11-19,54,0.4964185,0.0461908,17305.9983,state,fb-survey
10,ga,smoothed_cli,2020-09-26,2020-11-19,54,0.5551723,0.0744215,6582.9303,state,fb-survey
11,hi,smoothed_cli,2020-09-26,2020-11-19,54,0.2602286,0.1323251,1108.0,state,fb-survey
12,ia,smoothed_cli,2020-09-26,2020-11-19,54,0.8667097,0.1327923,3741.4916,state,fb-survey
13,id,smoothed_cli,2020-09-26,2020-11-19,54,0.8685912,0.1757917,1993.6155,state,fb-survey
14,il,smoothed_cli,2020-09-26,2020-11-19,54,0.5976474,0.0657104,10565.0016,state,fb-survey
15,in,smoothed_cli,2020-09-26,2020-11-19,54,0.6678344,0.0913469,5884.0025,state,fb-survey
16,ks,smoothed_cli,2020-09-26,2020-11-19,54,0.6016021,0.1285599,2983.9721,state,fb-survey
17,ky,smoothed_cli,2020-09-26,2020-11-19,54,0.6956607,0.1205208,3836.747,state,fb-survey
18,la,smoothed_cli,2020-09-26,2020-11-19,54,0.7195825,0.1211874,3750.3683,state,fb-survey
19,ma,smoothed_cli,2020-09-26,2020-11-19,54,0.376946,0.0765464,5234.0105,state,fb-survey
20,md,smoothed_cli,2020-09-26,2020-11-19,54,0.3067438,0.0712407,4109.99,state,fb-survey
21,me,smoothed_cli,2020-09-26,2020-11-19,54,0.6612366,0.1695149,1903.0,state,fb-survey
22,mi,smoothed_cli,2020-09-26,2020-11-19,54,0.5272674,0.0630256,10167.0259,state,fb-survey
23,mn,smoothed_cli,2020-09-26,2020-11-19,54,0.6718021,0.1055372,4772.4435,state,fb-survey
24,mo,smoothed_cli,2020-09-26,2020-11-19,54,1.0557942,0.1205329,5331.6687,state,fb-survey
25,ms,smoothed_cli,2020-09-26,2020-11-19,54,0.8792713,0.1718456,2377.9574,state,fb-survey
26,mt,smoothed_cli,2020-09-26,2020-11-19,54,0.7716461,0.191295,1506.0251,state,fb-survey
27,nc,smoothed_cli,2020-09-26,2020-11-19,54,0.568953,0.0707101,8702.0083,state,fb-survey
28,nd,smoothed_cli,2020-09-26,2020-11-19,54,1.175587,0.3304624,869.635,state,fb-survey
29,ne,smoothed_cli,2020-09-26,2020-11-19,54,1.0984109,0.2135889,1924.7796,state,fb-survey
30,nh,smoothed_cli,2020-09-26,2020-11-19,54,0.708645,0.1790384,1792.0,state,fb-survey
31,nj,smoothed_cli,2020-09-26,2020-11-19,54,0.3171849,0.0626522,6336.9979,state,fb-survey
32,nm,smoothed_cli,2020-09-26,2020-11-19,54,0.5835456,0.1619141,1881.0574,state,fb-survey
33,nv,smoothed_cli,2020-09-26,2020-11-19,54,0.5710755,0.1521204,1963.1131,state,fb-survey
34,ny,smoothed_cli,2020-09-26,2020-11-19,54,0.3074993,0.043956,13067.9995,state,fb-survey
35,oh,smoothed_cli,2020-09-26,2020-11-19,54,0.5757117,0.0644058,10379.0083,state,fb-survey
36,ok,smoothed_cli,2020-09-26,2020-11-19,54,1.0082291,0.1394179,4016.812,state,fb-survey
37,or,smoothed_cli,2020-09-26,2020-11-19,54,0.4134322,0.0866522,4237.0468,state,fb-survey
38,pa,smoothed_cli,2020-09-26,2020-11-19,54,0.470106,0.0538285,12323.0074,state,fb-survey
39,ri,smoothed_cli,2020-09-26,2020-11-19,54,0.2164522,0.1421923,1077.9895,state,fb-survey
40,sc,smoothed_cli,2020-09-26,2020-11-19,54,0.7610277,0.1044828,5162.0032,state,fb-survey
41,sd,smoothed_cli,2020-09-26,2020-11-19,54,1.4891828,0.3349732,1016.2888,state,fb-survey
